"lemma","count","strong","lexicon"
"ἐρυθρός",2,"G20630","{'brief': 'red', 'long': 'red.'}"
"συνβασιλεύω",2,"G48210","{'brief': 'I reign together with', 'long': 'I reign together with.'}"
"ἡγεμονία",1,"G22310","{'brief': 'rule, authority', 'long': 'rule, authority, sovereignty; a reign.'}"
"παραιτέομαι",6,"G38680","{'brief': 'I make excuse, refuse, reject', 'long': 'I beg off, make excuse, deprecate, refuse, reject, decline, shun, avoid.'}"
"ἀθετέω",13,"G01140","{'brief': 'I annul', 'long': 'I annul, make of no effect, set aside, ignore, slight; I break faith with.'}"
"ἀποδοκιμάζω",9,"G05930","{'brief': 'I reject after testing, I disqualify', 'long': 'I reject after testing (examination), disqualify.'}"
"ἀποβολή",1,"G05800","{'brief': 'a casting away, rejection, loss', 'long': 'a casting away, rejection, a loss.'}"
"ἀπωθέω",6,"G06830","{'brief': 'I push or thrust away, reject', 'long': 'I push (thrust) away, repulse, reject, refuse.'}"
"ἀπόβλητος",1,"G05790","{'brief': 'worthy to be cast away, worthless', 'long': 'worthy to be cast away, worthless, regarded as vile.'}"
"ἐκπτύω",1,"G16090","{'brief': 'I spit upon, disdain, reject, loathe', 'long': 'I spit out, disdain, reject, loathe.'}"
"ἐξουθενέω",1,"G18480","{'brief': 'I ignore, despise', 'long': 'I set at naught, ignore, despise.'}"
"ἀρνέομαι",1,"G07200","{'brief': 'I deny, repudiate', 'long': '(a) I deny (a statement), (b) I repudiate (a person, or belief).'}"
"διασαφέω",1,"G12850","{'brief': 'I make clear, explain', 'long': 'I make clear, explain fully.'}"
"διηγέομαι",2,"G13340","{'brief': 'I relate in full, describe', 'long': 'I relate in full, describe, narrate.'}"
"λόγος",5,"G30560","{'brief': 'a word, speech, divine utterance, analogy', 'long': 'a word, speech, divine utterance, analogy.'}"
"μηνύω",1,"G33770","{'brief': 'I reveal, inform', 'long': '(a) I reveal, make known (in a law court), I lay information, inform, (b) I make known, point out.'}"
"φάσις",1,"G53340","{'brief': 'report, tidings', 'long': 'report, tidings, information.'}"
"φήμη",2,"G53450","{'brief': 'a report, fame', 'long': 'a report, fame, saying.'}"
"ἀγγέλλω",1,"G00315","{'brief': 'a message', 'long': 'a message.'}"
"ἀκούω",1,"G01910","{'brief': 'I hear, listen', 'long': 'I hear, listen, comprehend by hearing; pass: is heard, reported.'}"
"ἀκοή",3,"G01890","{'brief': 'hearing, faculty of hearing, ear', 'long': 'hearing, faculty of hearing, ear; report, rumor.'}"
"ἐμφανίζω",2,"G17180","{'brief': 'I make visible, report against, appear before', 'long': 'I make visible (manifest); hence: I report (inform) against; pass: I appear before.'}"
"ἐξηγέομαι",1,"G18340","{'brief': 'I explain, make declaration', 'long': 'I lead, show the way; met: I unfold, narrate, declare.'}"
"ἦχος",1,"G22790","{'brief': 'a sound, rumor', 'long': '(a) a sound, noise, (b) a rumor, report.'}"
"κατάπαυσις",9,"G26630","{'brief': 'resting, rest', 'long': '(in the Old Testament of the rest attained by the settlement in Canaan), resting, rest, dwelling, habitation.'}"
"καταπαύω",3,"G26640","{'brief': 'I rest, cause to rest', 'long': '(a) trans: I cause to rest, bring to rest; I cause to refrain, (b) intrans: I rest.'}"
"λοιπός",2,"G30620","{'brief': 'left, left behind, the remainder', 'long': 'left, left behind, the remainder, the rest, the others.'}"
"ἀνάπαυσις",3,"G03720","{'brief': 'rest, cessation from labor, refreshment', 'long': 'rest, cessation from labor, refreshment.'}"
"ἀναπαύω",3,"G03730","{'brief': 'I make to rest, give rest to, rest, take my ease', 'long': 'I make to rest, give rest to; mid. and pass: I rest, take my ease.'}"
"ἄνεσις",4,"G04250","{'brief': 'relief, remission, indulgence, freedom, rest', 'long': 'relief, remission, indulgence, freedom, rest.'}"
"ἡσυχάζω",1,"G22700","{'brief': 'I rest, am silent, live quietly', 'long': 'I rest from work, cease from altercation, am silent, live quietly.'}"
"ἀνακάμπτω",3,"G03440","{'brief': 'I return', 'long': 'I bend or turn back; I return.'}"
"ἀναλύω",1,"G03600","{'brief': 'I depart, return', 'long': 'I unloose, unloose for departure, depart, return.'}"
"ἀναστρέφω",2,"G03900","{'brief': 'I overturn, turn upside down, return, mid. and pass: I conduct myself, live', 'long': 'I overturn; I turn back, return; I turn hither and thither; pass: I turn myself about; I sojourn, dwell; I conduct myself, behave, live.'}"
"ἐπιστρέφω",28,"G19940","{'brief': 'I turn back to', 'long': '(a) trans: I turn (back) to (towards), (b) intrans: I turn (back) (to [towards]); I come to myself.'}"
"ἐπανάγω",1,"G18770","{'brief': 'I put out, go up', 'long': '(a) nautical: I put out (from the shore), (lit: I take up a ship on to the high seas), (b) I go up, possibly: I go up again, return.'}"
"ἐπανέρχομαι",2,"G18800","{'brief': 'I return, come back again', 'long': 'I return, come back again.'}"
"στρέφω",20,"G47620","{'brief': 'I turn, am converted, change', 'long': 'I turn, am converted, change, change my direction.'}"
"ὑποστρέφω",35,"G52900","{'brief': 'I turn back, return', 'long': 'I turn back, return.'}"
"δέος",1,"G11895","{'brief': 'I request, beg', 'long': 'I want for myself; I want, need; I beg, request, beseech, pray.'}"
"εὐλαβέομαι",1,"G21250","{'brief': 'I fear, am anxious', 'long': 'I fear, am anxious, am cautious; I reverence.'}"
"φόβος",3,"G54010","{'brief': 'fear, terror, reverence', 'long': '(a) fear, terror, alarm, (b) the object or cause of fear, (c) reverence, respect.'}"
"σεβάζομαι",1,"G45730","{'brief': 'I worship', 'long': 'I worship, stand in awe of.'}"
"ἱεροπρεπής",1,"G24120","{'brief': 'suitable to a sacred character, reverent', 'long': 'suitable to a sacred character, reverent.'}"
"μισθαποδοσία",2,"G34050","{'brief': 'reward, due punishment', 'long': '(lit: repayment of price or payment of price due), reward, due punishment.'}"
"μισθός",26,"G34080","{'brief': 'wages, reward', 'long': '(a) pay, wages, salary, (b) reward, recompense, punishment.'}"
"ἀντιμισθία",1,"G04890","{'brief': 'a reward, recompense', 'long': 'a reward, recompense, retribution.'}"
"ἀποδίδωμι",3,"G05910","{'brief': 'I give back, return, sell', 'long': '(a) I give back, return, restore, (b) I give, render, as due, (c) mid: I sell.'}"
"περιβόλαιον",2,"G40180","{'brief': 'a wrapper, mantle, veil', 'long': 'a wrapper, mantle, veil, cloak, covering.'}"
"χλαμύς",2,"G55110","{'brief': 'a short cloak', 'long': 'a short cloak, worn by military officers and soldiers.'}"
"ῥάβδος",9,"G44640","{'brief': 'a rod, staff', 'long': 'a rod, staff, staff of authority, scepter.'}"
"καταστροφή",1,"G26920","{'brief': 'overthrow, destruction', 'long': 'overthrow, destruction, material or spiritual.'}"
"ὄλεθρος",1,"G36390","{'brief': 'ruin, doom, destruction', 'long': 'ruin, doom, destruction, death.'}"
"ῥῆγμα",1,"G44850","{'brief': 'a ruin', 'long': 'what is broken, a ruin.'}"
"δυνάστης",2,"G14130","{'brief': 'a ruler, potentate', 'long': '(lit: a man who rules by force), a ruler, potentate; also: courtier, member of the court.'}"
"βραβεύω",1,"G10180","{'brief': 'I rule, arbitrate', 'long': '(lit: to act as arbiter in the games), I rule, arbitrate.'}"
"κανών",1,"G25830","{'brief': 'rule, regulation, province', 'long': '(lit: a level, ruler), a rule, regulation, rule of conduct or doctrine, (b) a measured (defined) area, province.'}"
"κυριεύω",7,"G29610","{'brief': 'I have authority, rule over', 'long': 'I have authority, rule over.'}"
"ἀρχή",12,"G07460","{'brief': 'ruler, beginning', 'long': '(a) rule (kingly or magisterial), (b) plur: in a quasi-personal sense, almost: rulers, magistrates, (c) beginning.'}"
"ἄρχων",37,"G07580","{'brief': 'a ruler, prince, leader', 'long': 'a ruler, governor, leader, leading man; with the Jews, an official member (a member of the executive) of the assembly of elders.'}"
"ἄρχω",2,"G07570","{'brief': 'I reign, rule', 'long': 'I reign, rule.'}"
"τρέχω",13,"G51430","{'brief': 'I run, exercise myself', 'long': 'I run, exercise myself, make progress.'}"
"εἰστρέχω",1,"G15320","{'brief': 'I run in', 'long': 'I run in, run into.'}"
"κατατρέχω",1,"G27010","{'brief': 'I run down', 'long': 'I run down.'}"
"προτρέχω",2,"G43900","{'brief': 'I outrun', 'long': 'I run before, outrun, run in advance.'}"
"προστρέχω",1,"G43700","{'brief': 'I run to', 'long': 'I run to.'}"
"συντρέχω",1,"G49360","{'brief': 'I run with', 'long': 'I run (rush) together, run with.'}"
"φεύγω",4,"G53430","{'brief': 'I flee, escape, shun', 'long': 'I flee, escape, shun.'}"
"ἐπισυντρέχω",1,"G19980","{'brief': 'I run together to', 'long': 'I run together again.'}"
"ὑποτρέχω",1,"G52950","{'brief': 'I run under shelter of', 'long': 'I run under shelter of.'}"
"σάκκος",4,"G45260","{'brief': 'sack-cloth', 'long': 'sack-cloth, a sign of mourning.'}"
"θυσία",28,"G23780","{'brief': 'a sacrifice', 'long': 'abstr. and concr: sacrifice; a sacrifice, offering.'}"
"θύω",6,"G23800","{'brief': 'I sacrifice, kill', 'long': 'I sacrifice, generally an animal; hence: I kill.'}"
"προσφορά",9,"G43760","{'brief': 'an offering, sacrifice', 'long': 'an offering, sacrifice.'}"
"σανδάλιον",2,"G45470","{'brief': 'a sandal', 'long': 'a sandal.'}"
"ὑπόδημα",10,"G52660","{'brief': 'a sandal', 'long': 'a sandal; anything bound under.'}"
"βιβλίον",21,"G09750","{'brief': 'a papyrus roll', 'long': 'a papyrus roll.'}"
"βιβλαρίδιον",2,"G09740","{'brief': 'a little papyrus roll', 'long': 'a little papyrus roll.'}"
"σφραγίζω",15,"G49720","{'brief': 'I set a seal upon', 'long': 'I seal, set a seal upon.'}"
"σφραγίς",15,"G49730","{'brief': 'a signet-ring, impression of a seal, the proof', 'long': 'a seal, signet ring, the impression of a seal, that which the seal attests, the proof.'}"
"σπείρω",51,"G46870","{'brief': 'I sow, spread, scatter', 'long': 'I sow, spread, scatter.'}"
"σπορά",1,"G47010","{'brief': 'seed', 'long': 'seed sown, a sowing.'}"
"σπόρος",6,"G47030","{'brief': 'seed for sowing', 'long': 'seed for sowing.'}"
"ζητέω",114,"G22120","{'brief': 'I seek, search for, desire', 'long': 'I seek, search for, desire, require, demand.'}"
"ἀναζητέω",1,"G03270","{'brief': 'I seek out, search for', 'long': 'I seek out, search for (implying the difficulty of the task).'}"
"ἐκζητέω",5,"G15670","{'brief': 'I seek out, require', 'long': 'I seek out, seek out after, require.'}"
"ἐπιζητέω",13,"G19340","{'brief': 'I seek after, desire, search for', 'long': 'I seek after, desire, search for, make inquiries about.'}"
"ἐπιχειρέω",1,"G20210","{'brief': 'I take in hand, attempt', 'long': 'I take in hand, attempt.'}"
"περιέχω",1,"G40230","{'brief': 'I contain, seize', 'long': '(a) I contain (of a book containing subject matter); hence: it stands (has its content) thus, (b) I encompass, surround, get hold of, seize.'}"
"πιάζω",10,"G40840","{'brief': 'I lay hold of', 'long': 'I lay hold of, apprehend, catch, arrest.'}"
"συλλαμβάνω",1,"G48150","{'brief': 'I seize, apprehend, become pregnant', 'long': 'I seize, apprehend, assist, conceive, become pregnant.'}"
"συναρπάζω",3,"G48840","{'brief': 'I seize, drag by force', 'long': 'I seize, drag by force.'}"
"ἐπιλαμβάνομαι",4,"G19490","{'brief': 'I seize, take hold of', 'long': 'I lay hold of, take hold of, seize (sometimes with beneficent, sometimes with hostile, intent).'}"
"σωφρονισμός",1,"G49950","{'brief': 'self-control, self-discipline', 'long': 'self-control, self-discipline, prudence.'}"
"σωφροσύνη",1,"G49970","{'brief': 'sanity, sobriety', 'long': 'soundness of mind, sanity; self-control, sobriety.'}"
"σώφρων",2,"G49980","{'brief': 'self-controlled, temperate', 'long': 'of sound mind, self-controlled, temperate, sober-minded, modest, chaste.'}"
"ἀκρασία",1,"G01920","{'brief': 'incontinence, intemperance, lack of restraint', 'long': 'incontinence, intemperance (in wide sense), lack of restraint.'}"
"ἐγκράτεια",1,"G14660","{'brief': 'self-mastery, self-control', 'long': 'self-mastery, self-restraint, self-control, continence.'}"
"ἐγκρατεύομαι",1,"G14670","{'brief': 'I exercise self-control', 'long': 'I exercise self-control, am continent.'}"
"ἐγκρατής",1,"G14680","{'brief': 'self-controlled', 'long': 'self-controlled.'}"
"ἐνκράτεια",3,"G14660","{'brief': 'self-mastery, self-control', 'long': 'self-mastery, self-restraint, self-control, continence.'}"
"ἐνκρατεύομαι",1,"G14670","{'brief': 'I exercise self-control', 'long': 'I exercise self-control, am continent.'}"
"μετακαλέω",1,"G33330","{'brief': 'I send for', 'long': 'mid: I summon to myself, send for.'}"
"μεταπέμπω",3,"G33430","{'brief': 'I send for, summon', 'long': 'I send for, summon.'}"
"πέμπω",77,"G39920","{'brief': 'I send', 'long': 'I send, transmit, permit to go, put forth.'}"
"παρίστημι",1,"G39360","{'brief': 'I bring, present, come up to and stand by', 'long': 'I bring, present, prove, come up to and stand by, am present.'}"
"προπέμπω",4,"G43110","{'brief': 'I send forward, accompany', 'long': 'I send forward, accompany, equip for a journey.'}"
"συναποστέλλω",1,"G48820","{'brief': 'I send together with', 'long': 'I send together with.'}"
"συμπέμπω",1,"G48420","{'brief': 'I send together with', 'long': 'I send together with.'}"
"ἀναπέμπω",3,"G03750","{'brief': 'I send up to a higher tribunal, I send back', 'long': 'I send up (to a higher tribunal), send back.'}"
"ἀποστέλλω",133,"G06490","{'brief': 'I send forth, send, send away, dismiss', 'long': 'I send forth, send (as a messenger, commission, etc.), send away, dismiss.'}"
"ἐκπέμπω",2,"G15990","{'brief': 'I send out', 'long': 'I send out, send forth.'}"
"ἐξαποστέλλω",12,"G18210","{'brief': 'I send forth', 'long': 'I send away, send forth (a person qualified for a task).'}"
"ἔχιδνα",5,"G21910","{'brief': 'a serpent, snake, viper', 'long': 'a serpent, snake, viper.'}"
"ὄφις",13,"G37890","{'brief': 'a serpent', 'long': 'a serpent, snake; used of the devil or Satan.'}"
"διακονέω",4,"G12470","{'brief': 'I wait at table, serve', 'long': 'I wait at table (particularly of a slave who waits on guests); I serve (generally).'}"
"διακονία",3,"G12480","{'brief': 'waiting at table, service, ministration', 'long': 'waiting at table; in a wider sense: service, ministration.'}"
"δουλεία",3,"G13970","{'brief': 'slavery, bondage', 'long': 'slavery, bondage.'}"
"δούλη",1,"G13990","{'brief': 'a female slave, bonds-maid', 'long': 'a female slave, bonds-maid.'}"
"δοῦλος",126,"G14010","{'brief': 'a male slave', 'long': '(a) (as adj.) enslaved, (b) (as noun) a (male) slave.'}"
"θεράπων",1,"G23240","{'brief': 'a servant, attendant', 'long': 'a servant, attendant, minister.'}"
"λατρεία",4,"G29990","{'brief': 'service, worship', 'long': 'service rendered to God, perhaps simply: worship.'}"
"λατρεύω",20,"G30000","{'brief': 'I serve, worship', 'long': 'I serve, especially God, perhaps simply: I worship.'}"
"λειτουργός",1,"G30110","{'brief': 'a minister, servant', 'long': 'a minister, servant, of an official character; of priests and Levites.'}"
"μίσθιος",2,"G34070","{'brief': 'a paid worker', 'long': 'a paid worker, hired servant, hireling (contrasted with a slave).'}"
"μισθωτός",3,"G34110","{'brief': 'a hired servant', 'long': 'a hired servant, hireling.'}"
"οἰκέτης",4,"G36100","{'brief': 'a household servant', 'long': 'a household servant.'}"
"παῖς",15,"G38160","{'brief': 'a boy or girl child', 'long': '(a) a male child, boy, (b) a male slave, servant; thus: a servant of God, especially as a title of the Messiah, (c) a female child, girl.'}"
"παιδίσκη",13,"G38140","{'brief': 'a female slave, maidservant, maid.', 'long': 'a female slave, maidservant, maid, young girl.'}"
"προσέχω",1,"G43370","{'brief': 'I pay attention to, devote myself to', 'long': '(a) I attend to, pay attention to, (b) I beware, am cautious, (c) I join, devote myself to.'}"
"προσκαρτερέω",1,"G43420","{'brief': 'I persist', 'long': 'I persist, persevere in, continue steadfast in; I wait upon.'}"
"σύνδουλος",5,"G48890","{'brief': 'a fellow servant, colleague', 'long': 'a fellow slave, fellow servant; of Christians: a fellow worker, colleague.'}"
"ὑπηρέτης",3,"G52570","{'brief': 'a servant, an attendant', 'long': 'a servant, an attendant, (a) an officer, lictor, (b) an attendant in a synagogue, (c) a minister of the gospel.'}"
"σκιά",7,"G46390","{'brief': 'a shadow, thick darkness, an outline', 'long': 'a shadow, shade, thick darkness, an outline.'}"
"ἀποσκίασμα",1,"G06440","{'brief': 'a shadow, a faint image or copy', 'long': 'either a shadow cast by an object, or a faint image or copy of an object.'}"
"αἰσχρός",4,"G01500","{'brief': 'base, disgraceful', 'long': 'base, disgraceful.'}"
"αἰσχύνω",5,"G01530","{'brief': 'I am ashamed, am put to shame', 'long': 'I am ashamed, am put to shame.'}"
"αἰσχύνη",6,"G01520","{'brief': 'shame', 'long': 'shame, shamefacedness, shameful deeds.'}"
"καταισχύνω",11,"G26170","{'brief': 'I shame, disgrace, put to utter confusion', 'long': 'I shame, disgrace, bring to shame, put to utter confusion, frustrate.'}"
"ταπεινόω",1,"G50130","{'brief': 'I humble, humiliate', 'long': 'I make or bring low, humble, humiliate; pass: I am humbled.'}"
"ἀνεπίλημπτος",2,"G04230","{'brief': 'irreproachable', 'long': 'irreproachable, never caught doing wrong.'}"
"ἀνεπαίσχυντος",1,"G04220","{'brief': 'having no cause to be ashamed', 'long': 'having no cause to be ashamed.'}"
"ἀσχημοσύνη",1,"G08080","{'brief': 'unseemliness, shame, nakedness', 'long': 'unseemly behavior, unseemliness, indecency, shame, nakedness, an indecent (lewd) act.'}"
"ἐντρέπω",3,"G17880","{'brief': 'I turn to confusion, put to shame, reverence', 'long': '(a) I turn to confusion, put to shame, (b) mid: I reverence, regard.'}"
"ἐντροπή",2,"G17910","{'brief': 'shame', 'long': 'shame.'}"
"ἐπαισχύνομαι",11,"G18700","{'brief': 'I am ashamed', 'long': 'I am ashamed, am ashamed of.'}"
"εἷς",1,"G15200","{'brief': 'one', 'long': 'one.'}"
"ἀτιμάζω",2,"G08180","{'brief': 'I disgrace, dishonor', 'long': 'I disgrace, treat disgracefully, dishonor, insult; I despise.'}"
"ὀνειδίζω",7,"G36790","{'brief': 'I reproach, revile, upbraid', 'long': 'I reproach, revile, upbraid.'}"
"ὀνειδισμός",5,"G36800","{'brief': 'reproach, reviling', 'long': 'reproach, reviling.'}"
"προβατικός",1,"G42620","{'brief': 'pertaining to sheep', 'long': 'pertaining to sheep.'}"
"προβάτιον",1,"G42625","{'brief': 'pertaining to sheep', 'long': 'pertaining to sheep.'}"
"πρόβατον",38,"G42630","{'brief': 'a sheep', 'long': 'a sheep.'}"
"ποιμήν",17,"G41660","{'brief': 'a shepherd', 'long': 'a shepherd; hence met: of the feeder, protector, and ruler of a flock of men.'}"
"ποιμαίνω",11,"G41650","{'brief': 'I shepherd, tend', 'long': 'I shepherd, tend, herd; hence: I rule, govern.'}"
"ἀρχιποίμην",1,"G07500","{'brief': 'the chief shepherd', 'long': 'the chief shepherd.'}"
"θυρεός",1,"G23750","{'brief': 'a large shield', 'long': 'the heavy oblong Roman shield.'}"
"ἀργύριον",20,"G06940","{'brief': 'silver, a shekel, money in general', 'long': 'silver, a piece of silver, a shekel, money in general.'}"
"ἀργυροῦς",3,"G06930","{'brief': 'made of silver', 'long': 'made of silver.'}"
"ἄργυρος",5,"G06960","{'brief': 'silver as a metal', 'long': 'silver as a metal.'}"
"ἀδελφή",25,"G00790","{'brief': 'a sister', 'long': 'a sister, a woman (fellow-)member of a church, a Christian woman.'}"
"κρανίον",4,"G28980","{'brief': 'a skull', 'long': 'a skull.'}"
"σφάγιον",1,"G49680","{'brief': 'a slaughtered victim', 'long': 'a slaughtered victim.'}"
"βλασφημία",2,"G09880","{'brief': 'abusive or scurrilous language, blasphemy', 'long': 'abusive or scurrilous language, blasphemy.'}"
"βλασφημέω",8,"G09870","{'brief': 'I speak evil against, blaspheme', 'long': 'I speak evil against, blaspheme, use abusive or scurrilous language about (God or men).'}"
"διάβολος",2,"G12280","{'brief': 'slanderous, the Slanderer, the Devil', 'long': '(adj. used often as a noun), slanderous; with the article: the Slanderer (par excellence), the Devil.'}"
"δυσφημία",1,"G14260","{'brief': 'evil report, defamation', 'long': 'evil report, defamation, words of ill omen.'}"
"δυσφημέω",1,"G14255","{'brief': 'hard to understand', 'long': 'hard to understand.'}"
"κατάλαλος",1,"G26370","{'brief': 'slanderous, back-biting', 'long': 'slanderous, back-biting; subst: a railer, defamer.'}"
"ἐριθεία",1,"G20520","{'brief': 'ambition, rivalry', 'long': '(the seeking of followers and adherents by means of gifts, the seeking of followers, hence) ambition, rivalry, self-seeking; a feud, faction.'}"
"κοπή",1,"G28710","{'brief': 'slaughter', 'long': 'slaughter, smiting in battle.'}"
"σφάζω",1,"G49690","{'brief': 'I slay', 'long': 'I slay, kill by violence, slaughter, wound mortally.'}"
"σφαγή",3,"G49670","{'brief': 'slaughter, sacrifice', 'long': 'slaughter, sacrifice.'}"
"καθεύδω",22,"G25180","{'brief': 'I sleep, am sleeping', 'long': 'I sleep, am sleeping.'}"
"ἀφυπνόω",1,"G08790","{'brief': 'I fall asleep', 'long': 'I fall asleep.'}"
"ὕπνος",6,"G52580","{'brief': 'sleep', 'long': 'sleep; fig: spiritual sleep.'}"
"θήρα",1,"G23390","{'brief': 'hunting, entrapping', 'long': 'hunting, entrapping; prey, game; a net, means of capture.'}"
"θηρεύω",1,"G23400","{'brief': 'I hunt, seek to catch', 'long': 'I hunt, seek to catch or entrap; met: I lay hold of.'}"
"παγίς",5,"G38030","{'brief': 'a snare, trap', 'long': 'a snare, trap (especially for catching birds) hence, met: stratagem, device, wile.'}"
"παγιδεύω",1,"G38020","{'brief': 'I ensnare, entrap', 'long': 'I ensnare, entrap, entangle.'}"
"σκάνδαλον",3,"G46250","{'brief': 'a snare, stumbling-block', 'long': 'a snare, stumbling-block, cause for error.'}"
"ἐνώπιον",1,"G17990","{'brief': 'before the face of, in the presence of', 'long': 'before the face of, in the presence of, in the eyes of.'}"
"χιών",2,"G55100","{'brief': 'snow', 'long': 'snow.'}"
"μαγία",1,"G30950","{'brief': 'magic', 'long': 'magic.'}"
"μαγεύω",1,"G30960","{'brief': 'I practice sorcery or magic', 'long': 'I practice sorcery or magic.'}"
"περίεργος",1,"G40210","{'brief': 'a busybody, curious, magical', 'long': 'of persons: over-careful; curious, meddling, a busy-body; of things: over-wrought; superfluous; curious, uncanny; subst: curious arts, magic.'}"
"φάρμακος",2,"G53330","{'brief': 'a magician, sorcerer', 'long': 'a magician, sorcerer.'}"
"φάρμακον",1,"G53325",""
"φαρμακεία",2,"G53310","{'brief': 'magic, sorcery, enchantment', 'long': 'magic, sorcery, enchantment.'}"
"βάλλω",1,"G09060","{'brief': 'I cast, throw, rush, put, place, drop', 'long': '(a) I cast, throw, rush, (b) often, in the weaker sense: I place, put, drop.'}"
"ἐπισπείρω",1,"G19865","{'brief': 'I become uncircumcised', 'long': '(lit: I draw over), mid: I become as uncircumcised.'}"
"φυτεύω",1,"G54520","{'brief': 'I plant', 'long': 'I plant, set.'}"
"λόγχη",1,"G30570","{'brief': 'a lance, spear', 'long': 'a lance, spear.'}"
"σκληροτράχηλος",1,"G46440","{'brief': 'stubborn', 'long': 'stiff-necked, stubborn, obstinate.'}"
"δυναμόω",1,"G14120","{'brief': 'I empower, fill with power', 'long': 'I empower, fill with power, strengthen.'}"
"κατισχύω",1,"G27290","{'brief': 'I prevail against, overpower, am able', 'long': 'I prevail against, overpower, get the upper hand.'}"
"κραταιόω",4,"G29010","{'brief': 'I strengthen, confirm, grow strong', 'long': 'I strengthen, confirm; pass: I grow strong, become strong.'}"
"σθενόω",1,"G45990","{'brief': 'I strengthen', 'long': 'I strengthen.'}"
"ἵστημι",1,"G24760","{'brief': 'I cause to stand, stand', 'long': 'trans: (a) I make to stand, place, set up, establish, appoint; mid: I place myself, stand, (b) I set in balance, weigh; intrans: (c) I stand, stand by, stand still; met: I stand ready, stand firm, am steadfast.'}"
"ἐνδυναμόω",7,"G17430","{'brief': 'I fill with power, strengthen', 'long': 'I fill with power, strengthen, make strong.'}"
"ἐνισχύω",1,"G17650","{'brief': 'I invigorate, strengthen', 'long': 'I invigorate, strengthen.'}"
"ἐξισχύω",1,"G18400","{'brief': 'I have strength for, am perfectly able', 'long': 'I have strength for (a difficult task), am perfectly able.'}"
"ἐπιστηρίζω",3,"G19910","{'brief': 'I prop up, uphold, confirm', 'long': 'I prop up, uphold, support, confirm, make stronger.'}"
"στερεόω",3,"G47320","{'brief': 'I strengthen, confirm, establish', 'long': 'I strengthen, confirm, establish, settle.'}"
"ἰσχύω",19,"G24800","{'brief': 'I am strong, able', 'long': 'I have strength, am strong, am in full health and vigor, am able; meton: I prevail.'}"
"ἰσχύς",9,"G24790","{'brief': 'strength, power', 'long': 'strength (absolutely), power, might, force, ability.'}"
"μάχη",1,"G31630","{'brief': 'strife, contention, quarrel', 'long': '(earlier: a battle, conflict, hence) in the sphere of words, etc: strife, contention, quarrel.'}"
"ἔρις",7,"G20540","{'brief': 'contention, strife', 'long': 'contention, strife, wrangling.'}"
"σίκερα",1,"G46080","{'brief': 'intoxicating drink', 'long': 'intoxicating drink.'}"
"καθαιρέω",1,"G25070","{'brief': 'I take down, depose, destroy', 'long': '(a) I take down, pull down, depose, destroy.'}"
"παρεμβολή",6,"G39250","{'brief': 'a camp, barracks, army in battle array', 'long': 'a camp, fort, castle, barracks, army in battle array.'}"
"προσκόπτω",5,"G43500","{'brief': 'I stumble', 'long': 'I stumble, strike the foot against, beat upon, take offense at.'}"
"πρόσκομμα",4,"G43480","{'brief': 'a stumbling-block', 'long': 'a stumbling-block, an occasion for falling, a moral embarrassment.'}"
"πταίω",5,"G44170","{'brief': 'I stumble, fall, sin', 'long': 'I stumble, fall, sin, err, transgress.'}"
"σκανδαλίζω",12,"G46240","{'brief': 'I cause to stumble', 'long': 'I cause to stumble, cause to sin, cause to become indignant, shock, offend.'}"
"ἄπταιστος",1,"G06790","{'brief': 'without stumbling or falling', 'long': 'without stumbling or falling, sure-footed.'}"
"προσκοπή",1,"G43490","{'brief': 'a cause of stumbling', 'long': 'a cause of stumbling, offense, shock.'}"
"ὑποτάσσω",34,"G52930","{'brief': 'I place under, subject to', 'long': 'I place under, subject to; mid, pass: I submit, put myself into subjection.'}"
"ὑπείκω",1,"G52260","{'brief': 'I yield', 'long': 'I yield, submit to authority.'}"
"ζημιόω",1,"G22100","{'brief': 'I inflict loss upon, punish', 'long': 'I inflict loss (damage) upon, fine, punish, sometimes with the acc. of the penalty, even when the verb is passive.'}"
"πάσχω",40,"G39580","{'brief': 'I am acted upon, suffer', 'long': 'I am acted upon in a certain way, either good or bad; I experience ill treatment, suffer.'}"
"παθητός",1,"G38050","{'brief': 'destined to suffer', 'long': 'destined to suffer.'}"
"προπάσχω",1,"G43100","{'brief': 'I suffer previously', 'long': 'I suffer previously.'}"
"συνκακοπαθέω",2,"G47770","{'brief': 'I suffer hardships together with', 'long': 'I suffer hardships together with.'}"
"συνκακουχέω",1,"G47780","{'brief': 'I suffer ill-treatment with', 'long': 'I suffer ill-treatment with.'}"
"συνπάσχω",2,"G48410","{'brief': 'I suffer together with', 'long': 'I suffer together with, sympathize.'}"
"τίνω",1,"G50990","{'brief': 'I pay', 'long': 'I pay (penalty).'}"
"ταλαιπωρία",1,"G50040","{'brief': 'hardship, misery', 'long': 'hardship, misery, distress, toil.'}"
"ἀδικέω",16,"G00910","{'brief': 'I act unjustly towards', 'long': 'I act unjustly towards, injure, harm.'}"
"θεῖον",7,"G23030","{'brief': 'brimstone, sulfur', 'long': 'brimstone, sulfur.'}"
"θειώδης",1,"G23060","{'brief': 'of brimstone, sulfurous', 'long': 'of brimstone, sulfurous.'}"
"σαρόω",3,"G45630","{'brief': 'I sweep', 'long': 'I sweep, cleanse by sweeping.'}"
"μάχαιρα",29,"G31620","{'brief': 'a sword', 'long': 'a sword.'}"
