"book_id","chapter","verse","alignment_num","orig_lang_keys","target_lang_keys","origWords","origWordsTxt","alignmentOrigWords","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","matchCount","origWordsBetween","targetWordsBetween","warnings"
"1co","12","21","2",",95027,95028,95029,",",125605,","[{'id': 95027, 'book_id': '1co', 'chapter': '12', 'verse': '21', 'word_num': 0, 'word': 'οὐ', 'occurrence': 1, 'strong': 'G37560', 'lemma': 'οὐ', 'morph': 'Gr,D,,,,,,,,,'}, {'id': 95028, 'book_id': '1co', 'chapter': '12', 'verse': '21', 'word_num': 1, 'word': 'δύναται', 'occurrence': 1, 'strong': 'G14100', 'lemma': 'δύναμαι', 'morph': 'Gr,V,IPM3,,S,'}, {'id': 95029, 'book_id': '1co', 'chapter': '12', 'verse': '21', 'word_num': 2, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}]","οὐ δύναται δὲ",3,"[{'id': 125605, 'book_id': '1co', 'chapter': '12', 'verse': '21', 'word_num': 2, 'word': 'cannot', 'occurrence': 1}]","cannot",1,"οὐ δύναται δὲ = cannot",0.012345679012345678,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","12","24","0",",95079,95080,95081,",",125673,","[{'id': 95079, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 0, 'word': 'τὰ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NNP,'}, {'id': 95080, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 1, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 95081, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 2, 'word': 'εὐσχήμονα', 'occurrence': 1, 'strong': 'G21580', 'lemma': 'εὐσχήμων', 'morph': 'Gr,NS,,,,NNP,'}]","τὰ δὲ εὐσχήμονα",3,"[{'id': 125673, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 0, 'word': 'but', 'occurrence': 1}]","but",1,"τὰ δὲ εὐσχήμονα = but",0.0011976047904191617,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","12","24","0",",95079,95080,95081,",",125673,","[{'id': 95079, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 0, 'word': 'τὰ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NNP,'}, {'id': 95080, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 1, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 95081, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 2, 'word': 'εὐσχήμονα', 'occurrence': 1, 'strong': 'G21580', 'lemma': 'εὐσχήμων', 'morph': 'Gr,NS,,,,NNP,'}]","τὰ δὲ εὐσχήμονα",3,"[{'id': 125673, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 0, 'word': 'but', 'occurrence': 1}]","but",1,"τὰ δὲ εὐσχήμονα = but",0.5,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","12","24","2",",95079,95080,95081,",",125675,125676,","[{'id': 95079, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 0, 'word': 'τὰ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NNP,'}, {'id': 95080, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 1, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 95081, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 2, 'word': 'εὐσχήμονα', 'occurrence': 1, 'strong': 'G21580', 'lemma': 'εὐσχήμων', 'morph': 'Gr,NS,,,,NNP,'}]","τὰ δὲ εὐσχήμονα",3,"[{'id': 125675, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 2, 'word': 'presentable', 'occurrence': 1}, {'id': 125676, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 3, 'word': 'members', 'occurrence': 1}]","presentable members",2,"τὰ δὲ εὐσχήμονα = presentable members",0.0011976047904191617,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","12","24","2",",95079,95080,95081,",",125675,125676,","[{'id': 95079, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 0, 'word': 'τὰ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NNP,'}, {'id': 95080, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 1, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 95081, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 2, 'word': 'εὐσχήμονα', 'occurrence': 1, 'strong': 'G21580', 'lemma': 'εὐσχήμων', 'morph': 'Gr,NS,,,,NNP,'}]","τὰ δὲ εὐσχήμονα",3,"[{'id': 125675, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 2, 'word': 'presentable', 'occurrence': 1}, {'id': 125676, 'book_id': '1co', 'chapter': '12', 'verse': '24', 'word_num': 3, 'word': 'members', 'occurrence': 1}]","presentable members",2,"τὰ δὲ εὐσχήμονα = presentable members",0.5,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","14","11","11",",95568,95569,",",126385,126386,126387,126388,126389,126390,","[{'id': 95568, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 9, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,DMS,'}, {'id': 95569, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 10, 'word': 'λαλοῦντι', 'occurrence': 1, 'strong': 'G29800', 'lemma': 'λαλέω', 'morph': 'Gr,V,PPA,DMS,'}]","τῷ λαλοῦντι",2,"[{'id': 126385, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 16, 'word': 'to', 'occurrence': 1}, {'id': 126386, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 17, 'word': 'the', 'occurrence': 3}, {'id': 126387, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 18, 'word': 'one', 'occurrence': 1}, {'id': 126388, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 19, 'word': 'who', 'occurrence': 1}, {'id': 126389, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 20, 'word': 'is', 'occurrence': 1}, {'id': 126390, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 21, 'word': 'speaking', 'occurrence': 1}]","to the one who is speaking",6,"τῷ λαλοῦντι = to the one who is speaking",0.0007575757575757576,1,0,0,"[""Too many target language words in alignment: 6, threshold 5""]"
"1co","14","11","13",",95572,95573,",",126392,126393,126394,126395,126396,","[{'id': 95572, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 13, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,NMS,'}, {'id': 95573, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 14, 'word': 'λαλῶν', 'occurrence': 1, 'strong': 'G29800', 'lemma': 'λαλέω', 'morph': 'Gr,V,PPA,NMS,'}]","ὁ λαλῶν",2,"[{'id': 126392, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 23, 'word': 'the', 'occurrence': 4}, {'id': 126393, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 24, 'word': 'one', 'occurrence': 2}, {'id': 126394, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 25, 'word': 'who', 'occurrence': 2}, {'id': 126395, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 26, 'word': 'is', 'occurrence': 2}, {'id': 126396, 'book_id': '1co', 'chapter': '14', 'verse': '11', 'word_num': 27, 'word': 'speaking', 'occurrence': 2}]","the one who is speaking",5,"ὁ λαλῶν = the one who is speaking",0.000683526999316473,2,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"1co","14","14","6",",95606,95607,95608,",",126454,","[{'id': 95606, 'book_id': '1co', 'chapter': '14', 'verse': '14', 'word_num': 7, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 95607, 'book_id': '1co', 'chapter': '14', 'verse': '14', 'word_num': 8, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 95608, 'book_id': '1co', 'chapter': '14', 'verse': '14', 'word_num': 9, 'word': 'νοῦς', 'occurrence': 1, 'strong': 'G35630', 'lemma': 'νοῦς', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ δὲ νοῦς",3,"[{'id': 126454, 'book_id': '1co', 'chapter': '14', 'verse': '14', 'word_num': 9, 'word': 'but', 'occurrence': 1}]","but",1,"ὁ δὲ νοῦς = but",0.0003417634996582365,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","14","14","8",",95606,95607,95608,",",126456,","[{'id': 95606, 'book_id': '1co', 'chapter': '14', 'verse': '14', 'word_num': 7, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 95607, 'book_id': '1co', 'chapter': '14', 'verse': '14', 'word_num': 8, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 95608, 'book_id': '1co', 'chapter': '14', 'verse': '14', 'word_num': 9, 'word': 'νοῦς', 'occurrence': 1, 'strong': 'G35630', 'lemma': 'νοῦς', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ δὲ νοῦς",3,"[{'id': 126456, 'book_id': '1co', 'chapter': '14', 'verse': '14', 'word_num': 11, 'word': 'mind', 'occurrence': 1}]","mind",1,"ὁ δὲ νοῦς = mind",0.0003417634996582365,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","14","16","14",",95646,95647,95648,",",126514,126515,","[{'id': 95646, 'book_id': '1co', 'chapter': '14', 'verse': '16', 'word_num': 15, 'word': 'τῇ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,DFS,'}, {'id': 95647, 'book_id': '1co', 'chapter': '14', 'verse': '16', 'word_num': 16, 'word': 'σῇ', 'occurrence': 1, 'strong': 'G46740', 'lemma': 'σός', 'morph': 'Gr,EP,,,2DFS,'}, {'id': 95648, 'book_id': '1co', 'chapter': '14', 'verse': '16', 'word_num': 17, 'word': 'εὐχαριστίᾳ', 'occurrence': 1, 'strong': 'G21690', 'lemma': 'εὐχαριστία', 'morph': 'Gr,N,,,,,DFS,'}]","τῇ σῇ εὐχαριστίᾳ",3,"[{'id': 126514, 'book_id': '1co', 'chapter': '14', 'verse': '16', 'word_num': 22, 'word': 'your', 'occurrence': 1}, {'id': 126515, 'book_id': '1co', 'chapter': '14', 'verse': '16', 'word_num': 23, 'word': 'thanksgiving', 'occurrence': 1}]","your thanksgiving",2,"τῇ σῇ εὐχαριστίᾳ = your thanksgiving",0.0011013215859030838,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","14","22","11",",95740,95741,95742,",",126650,126651,","[{'id': 95740, 'book_id': '1co', 'chapter': '14', 'verse': '22', 'word_num': 12, 'word': 'ἡ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NFS,'}, {'id': 95741, 'book_id': '1co', 'chapter': '14', 'verse': '22', 'word_num': 13, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 95742, 'book_id': '1co', 'chapter': '14', 'verse': '22', 'word_num': 14, 'word': 'προφητεία', 'occurrence': 1, 'strong': 'G43940', 'lemma': 'προφητεία', 'morph': 'Gr,N,,,,,NFS,'}]","ἡ δὲ προφητεία",3,"[{'id': 126650, 'book_id': '1co', 'chapter': '14', 'verse': '22', 'word_num': 15, 'word': 'but', 'occurrence': 2}, {'id': 126651, 'book_id': '1co', 'chapter': '14', 'verse': '22', 'word_num': 16, 'word': 'prophesy', 'occurrence': 1}]","but prophesy",2,"ἡ δὲ προφητεία = but prophesy",0.0010111223458038423,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","14","22","11",",95740,95741,95742,",",126650,126651,","[{'id': 95740, 'book_id': '1co', 'chapter': '14', 'verse': '22', 'word_num': 12, 'word': 'ἡ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NFS,'}, {'id': 95741, 'book_id': '1co', 'chapter': '14', 'verse': '22', 'word_num': 13, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 95742, 'book_id': '1co', 'chapter': '14', 'verse': '22', 'word_num': 14, 'word': 'προφητεία', 'occurrence': 1, 'strong': 'G43940', 'lemma': 'προφητεία', 'morph': 'Gr,N,,,,,NFS,'}]","ἡ δὲ προφητεία",3,"[{'id': 126650, 'book_id': '1co', 'chapter': '14', 'verse': '22', 'word_num': 15, 'word': 'but', 'occurrence': 2}, {'id': 126651, 'book_id': '1co', 'chapter': '14', 'verse': '22', 'word_num': 16, 'word': 'prophesy', 'occurrence': 1}]","but prophesy",2,"ἡ δὲ προφητεία = but prophesy",0.2,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","14","7","16",",95512,95513,",",126294,126295,126296,126297,126298,126299,126300,","[{'id': 95512, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 17, 'word': 'τὸ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RR,,,,NNS,'}, {'id': 95513, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 18, 'word': 'αὐλούμενον', 'occurrence': 1, 'strong': 'G08320', 'lemma': 'αὐλέω', 'morph': 'Gr,V,PPP,NNS,'}]","τὸ αὐλούμενον",2,"[{'id': 126294, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 22, 'word': 'what', 'occurrence': 1}, {'id': 126295, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 23, 'word': 'is', 'occurrence': 1}, {'id': 126296, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 24, 'word': 'being', 'occurrence': 1}, {'id': 126297, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 25, 'word': 'played', 'occurrence': 1}, {'id': 126298, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 26, 'word': 'on', 'occurrence': 1}, {'id': 126299, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 27, 'word': 'the', 'occurrence': 1}, {'id': 126300, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 28, 'word': 'flute', 'occurrence': 2}]","what is being played on the flute",7,"τὸ αὐλούμενον = what is being played on the flute",0.0005837711617046118,1,0,0,"[""Too many target language words in alignment: 7, threshold 5""]"
"1co","14","7","18",",95515,95516,",",126302,126303,126304,126305,126306,126307,126308,","[{'id': 95515, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 20, 'word': 'τὸ', 'occurrence': 2, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,NNS,'}, {'id': 95516, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 21, 'word': 'κιθαριζόμενον', 'occurrence': 1, 'strong': 'G27890', 'lemma': 'κιθαρίζω', 'morph': 'Gr,V,PPP,NNS,'}]","τὸ κιθαριζόμενον",2,"[{'id': 126302, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 30, 'word': 'what', 'occurrence': 2}, {'id': 126303, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 31, 'word': 'is', 'occurrence': 2}, {'id': 126304, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 32, 'word': 'being', 'occurrence': 2}, {'id': 126305, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 33, 'word': 'played', 'occurrence': 2}, {'id': 126306, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 34, 'word': 'on', 'occurrence': 2}, {'id': 126307, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 35, 'word': 'the', 'occurrence': 2}, {'id': 126308, 'book_id': '1co', 'chapter': '14', 'verse': '7', 'word_num': 36, 'word': 'harp', 'occurrence': 2}]","what is being played on the harp",7,"τὸ κιθαριζόμενον = what is being played on the harp",0.0005837711617046118,1,0,0,"[""Too many target language words in alignment: 7, threshold 5""]"
"1co","15","20","7",",96274,96275,",",127417,127418,127419,127420,127421,127422,","[{'id': 96274, 'book_id': '1co', 'chapter': '15', 'verse': '20', 'word_num': 7, 'word': 'τῶν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,GMP,'}, {'id': 96275, 'book_id': '1co', 'chapter': '15', 'verse': '20', 'word_num': 8, 'word': 'κεκοιμημένων', 'occurrence': 1, 'strong': 'G28370', 'lemma': 'κοιμάω', 'morph': 'Gr,V,PEP,GMP,'}]","τῶν κεκοιμημένων",2,"[{'id': 127417, 'book_id': '1co', 'chapter': '15', 'verse': '20', 'word_num': 11, 'word': 'of', 'occurrence': 1}, {'id': 127418, 'book_id': '1co', 'chapter': '15', 'verse': '20', 'word_num': 12, 'word': 'those', 'occurrence': 1}, {'id': 127419, 'book_id': '1co', 'chapter': '15', 'verse': '20', 'word_num': 13, 'word': 'who', 'occurrence': 1}, {'id': 127420, 'book_id': '1co', 'chapter': '15', 'verse': '20', 'word_num': 14, 'word': 'have', 'occurrence': 1}, {'id': 127421, 'book_id': '1co', 'chapter': '15', 'verse': '20', 'word_num': 15, 'word': 'fallen', 'occurrence': 1}, {'id': 127422, 'book_id': '1co', 'chapter': '15', 'verse': '20', 'word_num': 16, 'word': 'asleep', 'occurrence': 1}]","of those who have fallen asleep",6,"τῶν κεκοιμημένων = of those who have fallen asleep",0.0007880220646178094,1,0,0,"[""Too many target language words in alignment: 6, threshold 5""]"
"1co","15","28","13",",96388,96389,",",127573,127574,127575,127576,127577,","[{'id': 96388, 'book_id': '1co', 'chapter': '15', 'verse': '28', 'word_num': 12, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,DMS,'}, {'id': 96389, 'book_id': '1co', 'chapter': '15', 'verse': '28', 'word_num': 13, 'word': 'ὑποτάξαντι', 'occurrence': 1, 'strong': 'G52930', 'lemma': 'ὑποτάσσω', 'morph': 'Gr,V,PAA,DMS,'}]","τῷ ὑποτάξαντι",2,"[{'id': 127573, 'book_id': '1co', 'chapter': '15', 'verse': '28', 'word_num': 17, 'word': 'to', 'occurrence': 2}, {'id': 127574, 'book_id': '1co', 'chapter': '15', 'verse': '28', 'word_num': 18, 'word': 'the', 'occurrence': 2}, {'id': 127575, 'book_id': '1co', 'chapter': '15', 'verse': '28', 'word_num': 19, 'word': 'one', 'occurrence': 1}, {'id': 127576, 'book_id': '1co', 'chapter': '15', 'verse': '28', 'word_num': 20, 'word': 'who', 'occurrence': 1}, {'id': 127577, 'book_id': '1co', 'chapter': '15', 'verse': '28', 'word_num': 21, 'word': 'subjected', 'occurrence': 3}]","to the one who subjected",5,"τῷ ὑποτάξαντι = to the one who subjected",0.0007575757575757576,1,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"1co","15","38","0",",96520,96521,96522,",",127763,127764,","[{'id': 96520, 'book_id': '1co', 'chapter': '15', 'verse': '38', 'word_num': 0, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 96521, 'book_id': '1co', 'chapter': '15', 'verse': '38', 'word_num': 1, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 96522, 'book_id': '1co', 'chapter': '15', 'verse': '38', 'word_num': 2, 'word': 'Θεὸς', 'occurrence': 1, 'strong': 'G23160', 'lemma': 'θεός', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ δὲ Θεὸς",3,"[{'id': 127763, 'book_id': '1co', 'chapter': '15', 'verse': '38', 'word_num': 0, 'word': 'But', 'occurrence': 1}, {'id': 127764, 'book_id': '1co', 'chapter': '15', 'verse': '38', 'word_num': 1, 'word': 'God', 'occurrence': 1}]","But God",2,"ὁ δὲ Θεὸς = But God",0.0003417634996582365,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","15","38","0",",96520,96521,96522,",",127763,127764,","[{'id': 96520, 'book_id': '1co', 'chapter': '15', 'verse': '38', 'word_num': 0, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 96521, 'book_id': '1co', 'chapter': '15', 'verse': '38', 'word_num': 1, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 96522, 'book_id': '1co', 'chapter': '15', 'verse': '38', 'word_num': 2, 'word': 'Θεὸς', 'occurrence': 1, 'strong': 'G23160', 'lemma': 'θεός', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ δὲ Θεὸς",3,"[{'id': 127763, 'book_id': '1co', 'chapter': '15', 'verse': '38', 'word_num': 0, 'word': 'But', 'occurrence': 1}, {'id': 127764, 'book_id': '1co', 'chapter': '15', 'verse': '38', 'word_num': 1, 'word': 'God', 'occurrence': 1}]","But God",2,"ὁ δὲ Θεὸς = But God",0.0041841004184100415,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"1co","15","57","0",",96803,96804,96805,",",128166,","[{'id': 96803, 'book_id': '1co', 'chapter': '15', 'verse': '57', 'word_num': 0, 'word': 'τῷ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,DMS,'}, {'id': 96804, 'book_id': '1co', 'chapter': '15', 'verse': '57', 'word_num': 1, 'word': 'δὲ', 'occurrence': 1, 'strong': 'G11610', 'lemma': 'δέ', 'morph': 'Gr,CC,,,,,,,,'}, {'id': 96805, 'book_id': '1co', 'chapter': '15', 'verse': '57', 'word_num': 2, 'word': 'Θεῷ', 'occurrence': 1, 'strong': 'G23160', 'lemma': 'θεός', 'morph': 'Gr,N,,,,,DMS,'}]","τῷ δὲ Θεῷ",3,"[{'id': 128166, 'book_id': '1co', 'chapter': '15', 'verse': '57', 'word_num': 0, 'word': 'But', 'occurrence': 1}]","But",1,"τῷ δὲ Θεῷ = But",0.0015151515151515152,2,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
