"lemma","count","strong","lexicon"
"δέκατος",4,"G11820","{'brief': 'tenth', 'long': 'tenth.'}"
"δεκατόω",2,"G11830","{'brief': 'I tithe, collect tithe from', 'long': 'I tithe, collect tithe from.'}"
"κλέπτης",16,"G28120","{'brief': 'a thief', 'long': 'a thief.'}"
"λῃστής",15,"G30270","{'brief': 'a robber, brigand, bandit', 'long': ' a robber, brigand, bandit.'}"
"ἄκανθα",14,"G01730","{'brief': 'a thorn-bush', 'long': 'a thorn-bush, prickly plant; a thorn.'}"
"ἀκάνθινος",2,"G01740","{'brief': 'made of thorns', 'long': 'made of thorns.'}"
"σκόλοψ",1,"G46470","{'brief': 'a stake or thorn', 'long': 'a stake or thorn; fig: a sharp affliction.'}"
"ἅλων",2,"G02570","{'brief': 'a threshing-floor', 'long': 'a threshing-floor.'}"
"ἀλοάω",3,"G02480","{'brief': 'I thresh', 'long': 'I thresh (wheat).'}"
"θρόνος",62,"G23620","{'brief': 'a throne, seat', 'long': ""a (king's) throne, seat; meton: power, dominion; a potentate.""}"
"βῆμα",9,"G09680","{'brief': 'the space covered by a step of the foot, a tribunal', 'long': 'an elevated place ascended by steps, a throne, tribunal.'}"
"τότε",159,"G51190","{'brief': 'then', 'long': 'then, at that time.'}"
"χρόνος",54,"G55500","{'brief': 'time, a particular time, season', 'long': 'time, a particular time, season.'}"
"καιρός",86,"G25400","{'brief': 'fitting season, opportunity, time', 'long': 'fitting season, season, opportunity, occasion, time.'}"
"πρόσκαιρος",1,"G43400","{'brief': 'temporary', 'long': 'for a season, temporary.'}"
"εὐκαιρέω",3,"G21190","{'brief': 'I have a good opportunity, have leisure', 'long': 'I have a good (favorable) opportunity, have leisure; I devote my leisure to.'}"
"πώποτε",6,"G44550","{'brief': 'at any time, ever', 'long': 'at any time, ever.'}"
"ἤδη",61,"G22350","{'brief': 'now, already', 'long': 'already; now at length, now after all this waiting.'}"
"οὐδέπω",4,"G37640","{'brief': 'not yet, never before', 'long': 'not yet, never before.'}"
"χρονοτριβέω",1,"G55510","{'brief': 'I waste time, spend time', 'long': 'I waste time, spend time, delay.'}"
"ποτέ",22,"G42180","{'brief': 'at one time or other', 'long': 'at one time or other, at some time, formerly.'}"
"εὔκαιρος",1,"G21210","{'brief': 'timely, suitable', 'long': 'opportune, timely, suitable; perhaps sometimes: holiday, festival.'}"
"νυνί",20,"G35680","{'brief': 'now, already, at present', 'long': 'adv. (a) of time: just now, even now; just at hand, immediately, (b) of logical connection: now then, (c) in commands and appeals: at this instant.'}"
"μνημεῖον",39,"G34190","{'brief': 'a tomb, sepulcher', 'long': 'a tomb, sepulcher, monument.'}"
"τάφος",7,"G50280","{'brief': 'a tomb, burial-place', 'long': 'a burial-place, sepulcher, tomb, grave.'}"
"μνῆμα",9,"G34180","{'brief': 'a tomb, monument', 'long': 'a tomb, monument, memorial.'}"
"βασανίζω",9,"G09280","{'brief': 'I torment, torture, buffet', 'long': 'I examine, as by torture; I torment; I buffet, as of waves.'}"
"κολαφίζω",4,"G28520","{'brief': 'I strike with the fist, maltreat', 'long': 'I strike with the fist, buffet; hence: I mistreat violently.'}"
"βάσανος",3,"G09310","{'brief': 'torture, torment', 'long': 'torture, torment, examination by torture.'}"
"βασανισμός",6,"G09290","{'brief': 'torture, torment', 'long': 'torture, torment.'}"
"καταπατέω",2,"G26620","{'brief': 'I trample under foot', 'long': 'I trample down, trample under foot (lit. and met.), spurn.'}"
"πατέω",1,"G39610","{'brief': 'I tread, trample upon', 'long': 'I tread, trample upon.'}"
"σείω",3,"G45790","{'brief': 'I shake', 'long': 'I shake; fig: I agitate, stir up.'}"
"τρέμω",3,"G51410","{'brief': 'I tremble, am afraid', 'long': 'I tremble, am afraid.'}"
"τρόμος",5,"G51560","{'brief': 'a trembling', 'long': 'a trembling, quaking, fear.'}"
"ἔντρομος",3,"G17900","{'brief': 'trembling through fear', 'long': 'trembling with fear, terrified.'}"
"φρίσσω",1,"G54250","{'brief': 'I shudder', 'long': 'I shudder, shiver, tremble.'}"
"φυλή",31,"G54430","{'brief': 'a tribe, race', 'long': 'a tribe or race of people.'}"
"θλῖψις",45,"G23470","{'brief': 'persecution, affliction, distress', 'long': 'persecution, affliction, distress, tribulation.'}"
"κῆνσος",4,"G27780","{'brief': 'a poll-tax', 'long': 'a poll-tax.'}"
"ταράσσω",16,"G50150","{'brief': 'I agitate, stir up, trouble', 'long': 'I disturb, agitate, stir up, trouble.'}"
"σκύλλω",4,"G46600","{'brief': 'I flay, trouble, annoy', 'long': 'I flay, trouble, annoy, vex.'}"
"θροέω",3,"G23600","{'brief': 'I disturb, agitate', 'long': 'I disturb, agitate; pass: I am troubled, alarmed.'}"
"διαταράσσω",1,"G12980","{'brief': 'I trouble greatly, agitate', 'long': 'I trouble greatly, agitate.'}"
"ἐνοχλέω",2,"G17760","{'brief': 'I disturb, cause tumult', 'long': 'I disturb, cause tumult, trouble, annoy.'}"
"θορυβάζω",1,"G23495","{'brief': 'mortal', 'long': 'mortal, subject to death.'}"
"παρενοχλέω",1,"G39260","{'brief': 'I trouble', 'long': 'I trouble, cause disturbance to, annoy, harass.'}"
"ἐκταράσσω",1,"G16130","{'brief': 'I disturb greatly', 'long': 'I disturb (trouble) greatly (exceedingly).'}"
"στενοχωρία",2,"G47300","{'brief': 'a narrow space, great distress', 'long': 'a narrow space, great distress, anguish.'}"
"ὀκνηρός",1,"G36360","{'brief': 'slothful, backward', 'long': 'slothful, backward, hesitating; of things: irksome.'}"
"πειρασμός",19,"G39860","{'brief': 'trial, testing, temptation', 'long': '(a) trial, probation, testing, being tried, (b) temptation, (c) calamity, affliction.'}"
"πτόησις",1,"G44230","{'brief': 'terror, consternation', 'long': 'terror, consternation, dismay.'}"
"σαλπίζω",11,"G45370","{'brief': 'I sound a trumpet', 'long': 'I sound a trumpet.'}"
"σάλπιγξ",11,"G45360","{'brief': 'a trumpet', 'long': 'a trumpet, the sound of a trumpet.'}"
"σαλπιστής",1,"G45380","{'brief': 'a trumpeter', 'long': 'a trumpeter.'}"
"χιτών",11,"G55090","{'brief': 'a tunic, garment, undergarment', 'long': 'a tunic, garment, undergarment.'}"
"ἔρχομαι",48,"G20640","{'brief': 'I come, go', 'long': 'I come, go.'}"
"ἐκκλίνω",3,"G15780","{'brief': 'I fall away from, turn away', 'long': '(lit: I bend away from), I fall away from, turn away (from), deviate.'}"
"ἐκτρέπω",3,"G16240","{'brief': 'I turn aside, wander, forsake', 'long': '(lit: I turn out from); mid. and pass: I turn aside (from the right road), wander, forsake, and with an object: I remove from myself, shun, avoid.'}"
"ἀποτρέπω",1,"G06650","{'brief': 'I turn away from, shun', 'long': 'I turn away from, shun.'}"
"τροπή",1,"G51570","{'brief': 'a turning', 'long': 'a turning, change, mutation.'}"
"συνετός",3,"G49080","{'brief': 'intelligent, prudent, wise', 'long': 'intelligent, prudent, wise, understanding, discerning.'}"
"συνίημι",26,"G49200","{'brief': 'I consider, understand', 'long': 'I consider, understand, perceive.'}"
"νοέω",14,"G35390","{'brief': 'I understand, consider', 'long': 'I understand, think, consider, conceive, apprehend; aor. possibly: realize.'}"
"σύνεσις",7,"G49070","{'brief': 'understanding', 'long': 'a putting together in the mind, hence: understanding, practical discernment, intellect.'}"
"αἰσθάνομαι",1,"G01430","{'brief': 'I perceive', 'long': 'I perceive, understand.'}"
"κατανοέω",1,"G26570","{'brief': 'I understand, perceive, consider', 'long': 'I take note of, perceive, consider carefully, discern, detect, make account of.'}"
"φρόνιμος",2,"G54290","{'brief': 'intelligent, prudent', 'long': 'intelligent, prudent, sensible, wise.'}"
"φρόνησις",2,"G54280","{'brief': 'understanding', 'long': 'understanding (which leads to right action), practical wisdom, prudence.'}"
"ἐπιστήμων",1,"G19900","{'brief': 'skillful, experienced', 'long': 'skillful, experienced, knowing.'}"
"μάτην",2,"G31550","{'brief': 'in vain', 'long': 'in vain, in an unreal way, to no purpose.'}"
"μάταιος",6,"G31520","{'brief': 'vain, unproductive, godless', 'long': 'vain, unreal, ineffectual, unproductive; practically: godless.'}"
"ματαιόω",1,"G31540","{'brief': 'I become vain', 'long': 'I become vain or foolish, am perverted.'}"
"ματαιότης",3,"G31530","{'brief': 'vanity, purposelessness', 'long': 'vanity, emptiness, unreality, purposelessness, ineffectiveness, instability, frailty; false religion.'}"
"εἰκῇ",6,"G15000","{'brief': 'without purpose, in vain', 'long': 'without a cause, purpose; purposelessly, in vain, for nothing.'}"
"κενός",9,"G27560","{'brief': 'empty, vain, hollow', 'long': '(a) empty, (b) met: empty (in moral content), vain, ineffective, foolish, worthless, (c) false, unreal, pretentious, hollow.'}"
"ματαιολόγος",1,"G31510","{'brief': 'a vain, empty talker', 'long': 'a vain, empty talker.'}"
"ἄμπελος",9,"G02880","{'brief': 'a vine', 'long': 'a vine, grape-vine.'}"
"γεωργός",6,"G10920","{'brief': 'a worker of the soil, husbandman, vine-dresser', 'long': 'a worker of the soil, husbandman, farmer, farm-laborer, vine-dresser.'}"
"ἀμπελών",23,"G02900","{'brief': 'a vineyard', 'long': 'a vineyard.'}"
"παρθένος",15,"G39330","{'brief': 'a virgin', 'long': 'a maiden, virgin; extended to men who have not known women.'}"
"ὅραμα",12,"G37050","{'brief': 'a spectacle, vision', 'long': 'a spectacle, vision, that which is seen.'}"
"ὀπτασία",4,"G37010","{'brief': 'a vision, supernatural appearance', 'long': 'a vision, supernatural appearance.'}"
"ὅρασις",4,"G37060","{'brief': 'a sight, vision, appearance', 'long': 'a sight, vision, appearance.'}"
"φθόγγος",1,"G53530","{'brief': 'a sound', 'long': 'a sound.'}"
"περιπατέω",95,"G40430","{'brief': 'I walk, conduct my life', 'long': 'I walk, hence Hebraistically (in an ethical sense): I conduct my life, live.'}"
"πορεύω",32,"G41980","{'brief': 'I travel, journey, go', 'long': 'I travel, journey, go, die.'}"
"στοιχέω",5,"G47480","{'brief': 'I walk', 'long': 'I walk in, walk by.'}"
"ἐνπεριπατέω",1,"G17040","{'brief': 'I walk about in a place', 'long': 'I walk about in a place, live among, am conversant with.'}"
"στρατιώτης",26,"G47570","{'brief': 'a soldier', 'long': 'a soldier.'}"
"στρατεύω",5,"G47540","{'brief': 'I wage war, fight', 'long': 'I wage war, fight, serve as a soldier; fig: of the warring lusts against the soul.'}"
"στράτευμα",3,"G47530","{'brief': 'an army', 'long': 'an army, detachment of troops.'}"
"ἀντιστρατεύομαι",1,"G04970","{'brief': 'I campaign against, war against', 'long': 'I campaign against, war against.'}"
"συνστρατιώτης",2,"G49610","{'brief': 'a fellow soldier', 'long': 'a fellow soldier (in the Christian faith).'}"
"μάχομαι",1,"G31640","{'brief': 'I engage in battle, fight, strive', 'long': 'I engage in battle, fight; hence: I strive, contend, dispute.'}"
"ἀπώλεια",4,"G06840","{'brief': 'destruction, ruin, loss', 'long': 'destruction, ruin, loss, perishing; eternal ruin.'}"
"διασκορπίζω",3,"G12870","{'brief': 'I scatter, winnow, disperse, waste', 'long': 'I scatter, winnow, disperse, waste.'}"
"γρηγορέω",22,"G11270","{'brief': 'I am awake, am vigilant, watch', 'long': '(a) I am awake (in the night), watch, (b) I am watchful, on the alert, vigilant.'}"
"παρατηρέω",5,"G39060","{'brief': 'I watch', 'long': 'I watch, observe scrupulously.'}"
"ἀγρυπνέω",3,"G00690","{'brief': 'I am awake', 'long': 'I am not asleep, am awake; especially: I am watchful, careful.'}"
"ἐνεδρεύω",1,"G17480","{'brief': 'I lie in wait for, seek to entrap, defraud, deceive', 'long': 'I lie in wait (ambush) for, seek to entrap (hence: I defraud, deceive).'}"
"προσδοκάω",3,"G43280","{'brief': 'I expect, await', 'long': 'I expect, wait for, await, think, anticipate.'}"
"σκοπέω",1,"G46480","{'brief': 'regard attentively, take heed', 'long': 'I look at, regard attentively, take heed, beware, consider.'}"
"βλέπω",33,"G09910","{'brief': 'I look, see', 'long': '(primarily physical), I look, see, perceive, discern.'}"
"πύργος",4,"G44440","{'brief': 'a tower, fortified structure', 'long': 'a tower, fortified structure.'}"
"ὕδωρ",78,"G52040","{'brief': 'water', 'long': 'water.'}"
"χωλός",1,"G55600","{'brief': 'lame, deprived of a foot', 'long': 'lame, deprived of a foot, limping.'}"
"ποτίζω",3,"G42220","{'brief': 'I cause to drink, give to drink', 'long': 'I cause to drink, give to drink; irrigate, water.'}"
"ὑδροποτέω",1,"G52020","{'brief': 'I am a water drinker', 'long': 'I am only a water drinker.'}"
"οἶνος",34,"G36310","{'brief': 'wine', 'long': 'wine.'}"
"ἀσκός",12,"G07790","{'brief': 'a wine-skin', 'long': 'a wine-skin, leather bottle.'}"
"πάροινος",2,"G39430","{'brief': 'given to wine, drunken', 'long': 'given to wine, drunken, quarrelsome.'}"
"ληνός",5,"G30250","{'brief': 'a winepress', 'long': 'a trough, vat, winepress.'}"
"ὑπολήνιον",1,"G52760","{'brief': 'a pit under the wine-press', 'long': 'a wine-vat, pit under the wine-press dug in the ground.'}"
"πτύον",2,"G44250","{'brief': 'a simple wooden pitchfork', 'long': 'a simple wooden pitchfork; a winnowing-shovel or fan.'}"
"σινιάζω",1,"G46170","{'brief': 'I sift, prove by trials', 'long': 'I sift, prove by trials, winnow.'}"
"λύκος",6,"G30740","{'brief': 'a wolf, jackal', 'long': 'a wolf, of perhaps a jackal; often applied to persons of wolfish proclivities.'}"
"γαστήρ",8,"G10640","{'brief': 'the womb, stomach, to be pregnant', 'long': 'the womb, stomach; of a woman: to be with child (lit: to have [a child] in the belly).'}"
"κοιλία",22,"G28360","{'brief': 'belly, womb, the inner man', 'long': 'belly, abdomen, heart, a general term covering any organ in the abdomen, e.g. stomach, womb; met: the inner man.'}"
"μήτρα",2,"G33880","{'brief': 'the womb', 'long': 'the womb.'}"
"γράφω",130,"G11250","{'brief': 'I write', 'long': 'I write; pass: it is written, it stands written (in the scriptures).'}"
"προγράφω",2,"G42700","{'brief': 'I write previously', 'long': '(a) I write previously (aforetime); I write above (already), (b) I depict or portray openly, (c) I designate beforehand.'}"
"κακός",25,"G25560","{'brief': 'bad, evil', 'long': 'bad, evil, in the widest sense.'}"
"ἐπηρεάζω",1,"G19080","{'brief': 'I insult, treat wrongfully, molest', 'long': 'I insult, treat wrongfully, molest, revile.'}"
"κακόω",2,"G25590","{'brief': 'I treat badly', 'long': 'I treat badly, afflict, embitter, make angry.'}"
"ὑβρίζω",1,"G51950","{'brief': 'I insult', 'long': 'I insult, treat with insolence.'}"
"ἀδικία",2,"G00930","{'brief': 'unrighteousness', 'long': 'injustice, unrighteousness, hurt.'}"
"πλεονεκτέω",1,"G41220","{'brief': 'I take advantage of', 'long': 'I take advantage of, overreach, defraud.'}"
"κακῶς",16,"G25600","{'brief': 'badly, evilly', 'long': 'badly, evilly, wrongly.'}"
"ζύμη",13,"G22190","{'brief': 'leaven, ferment', 'long': 'leaven, ferment, both lit. and met.'}"
"ζυμόω",4,"G22200","{'brief': 'I leaven, ferment', 'long': 'I leaven, ferment.'}"
"ἄζυμος",2,"G01060","{'brief': 'unleavened, the paschal feast, uncorrupted', 'long': 'unleavened, the paschal feast (a feast of the Hebrews); fig: uncorrupted, sincere.'}"
"ζυγός",6,"G22180","{'brief': 'a yoke, heavy burden, pair of scales', 'long': ""a yoke; hence met: (a Jewish idea) of a heavy burden, comparable to the heavy yokes resting on the bullocks' necks; a balance, pair of scales.""}"
"ἑτεροζυγέω",1,"G20860","{'brief': 'I am yoked with one different from myself', 'long': 'I am yoked with one different from myself, unequally yoked.'}"
"μάστιξ",5,"G31480","{'brief': 'a scourge, lash, sufferings', 'long': '(a) a scourge, lash, of leathern thongs with pieces of metal sewn up in them, (b) met: severe pains (sufferings), disease.'}"
"κτῆνος",4,"G29340","{'brief': 'a beast of burden', 'long': 'a beast of burden (generally, a horse or mule) either for riding or for carrying loads on its back, or for yoking to a cart or carriage.'}"
"παρρησιάζομαι",9,"G39550","{'brief': 'I speak freely, boldly', 'long': 'I speak freely, boldly; I am confident.'}"
"ἀποτολμάω",1,"G06620","{'brief': 'I assume boldness', 'long': 'I assume boldness.'}"
"τολμηρότερον",1,"G51120","{'brief': 'more boldly', 'long': 'more boldly, more freely, with more confidence.'}"
"θαρρέω",6,"G22920","{'brief': 'I am courageous, of good cheer', 'long': 'I am courageous, confident, of good cheer.'}"
"τολμητής",1,"G51130","{'brief': 'a daring, presumptuous man', 'long': 'a daring, bold man.'}"
"ὁλοκαύτωμα",3,"G36460","{'brief': 'a whole burnt offering', 'long': 'a whole burnt offering.'}"
"αἰχμάλωτος",1,"G01640","{'brief': 'a captive, prisoner', 'long': 'a captive (in war), a prisoner.'}"
"αἰχμαλωτίζω",4,"G01630","{'brief': 'I take captive, subdue, ensnare', 'long': 'I take captive (in war); I subdue, ensnare.'}"
"ἅλωσις",1,"G02590","{'brief': 'capture, capturing', 'long': 'capture, capturing.'}"
"αἰχμαλωσία",2,"G01610","{'brief': 'captivity', 'long': 'captivity; a captive multitude.'}"
"χιλίαρχος",22,"G55060","{'brief': 'a military tribune', 'long': 'a commander of a thousand men, a military tribune.'}"
"αὐλή",11,"G08330","{'brief': 'court-yard, fore-court, palace, house', 'long': 'court-yard, fore-court, sheep-fold; but it may be understood as: palace, house.'}"
"προαύλιον",1,"G42590","{'brief': 'a porch', 'long': 'a porch, court before a building, vestibule.'}"
"κτίσις",19,"G29370","{'brief': 'creation, creature, institution', 'long': '(often of the founding of a city), (a) abstr: creation, (b) concr: creation, creature, institution; always of Divine work, (c) an institution, ordinance.'}"
"κτίζω",13,"G29360","{'brief': 'I create, form, shape, make', 'long': 'I create, form, shape, make, always of God.'}"
"κτίσμα",4,"G29380","{'brief': 'a created thing, creature', 'long': 'a created thing, a creature.'}"
"κτίστης",1,"G29390","{'brief': 'a founder, creator, God', 'long': '(often of the founder of a city), creator, God.'}"
"στενάζω",5,"G47270","{'brief': 'I groan', 'long': 'I groan, expressing grief, anger, or desire.'}"
"ἀναστενάζω",1,"G03890","{'brief': 'I groan or sigh deeply', 'long': 'I groan or sigh deeply.'}"
"στεναγμός",2,"G47260","{'brief': 'a groaning', 'long': 'a groaning, sighing.'}"
"συνστενάζω",1,"G49590","{'brief': 'I groan together', 'long': 'I groan together.'}"
"συγγενής",11,"G47730","{'brief': 'akin, a relative', 'long': 'akin to, related; subst: fellow countryman, kinsman.'}"
"συγγενίς",1,"G47735","{'brief': 'akin, a relative', 'long': 'akin to, related; subst: fellow countryman, kinsman.'}"
"συγγένεια",3,"G47720","{'brief': 'kindred, family', 'long': 'kindred, family.'}"
"βασίλειος",1,"G09340","{'brief': 'courtiers, palaces, a body of kings, royal', 'long': 'courtiers, palaces, a body of kings, royal.'}"
"πραιτώριον",8,"G42320","{'brief': 'the official residence of the procurator', 'long': 'the palace at Jerusalem occupied by the Roman governor, or the quarters of the praetorian guard in Rome.'}"
"ὑπερηφανία",1,"G52430","{'brief': 'pride, arrogance', 'long': 'pride, arrogance, disdain.'}"
"ὑπερήφανος",4,"G52440","{'brief': 'proud, arrogant', 'long': 'proud, arrogant, disdainful.'}"
"φυσίωσις",1,"G54500","{'brief': 'a puffing up, pride', 'long': 'a puffing up, pride, swelling.'}"
"καύχησις",3,"G27460","{'brief': 'the act of boasting, exultation', 'long': 'the act of boasting, glorying, exultation.'}"
"τυφόω",2,"G51870","{'brief': 'I puff up, make haughty', 'long': 'I puff up, make haughty; pass: I am puffed up, am haughty.'}"
"ὑψηλοφρονέω",1,"G53090","{'brief': 'I am high-minded, proud', 'long': 'I am high-minded, proud.'}"
"πορφύρα",4,"G42090","{'brief': 'a purple garment', 'long': 'a purple garment, indicating power or wealth.'}"
"πορφυροῦς",4,"G42100","{'brief': 'purple', 'long': 'purple.'}"
"πορφυρόπωλις",1,"G42110","{'brief': 'a female seller of purple cloth', 'long': 'a female seller of purple cloth.'}"
"στασιαστής",1,"G47135","{'brief': 'a jar or vase', 'long': 'a jar or vase.'}"
"στάσις",3,"G47140","{'brief': 'standing, place, dissension', 'long': 'an insurrection, dissension; originally: standing, position, place.'}"
"ἀντιτάσσω",1,"G04980","{'brief': 'I set myself against, resist', 'long': 'I set myself against, resist (the attack of).'}"
"ἀνυπότακτος",3,"G05060","{'brief': 'unruly', 'long': 'not subject to rule, unruly.'}"
"παραπικρασμός",2,"G38940","{'brief': 'a provocation, irritation', 'long': 'a provocation, irritation, rebellion.'}"
"παραπικραίνω",1,"G38930","{'brief': 'I embitter, provoke, irritate', 'long': 'I embitter, provoke, irritate.'}"
"ἀντιλογία",1,"G04850","{'brief': 'contradiction, contention, rebellion', 'long': 'contradiction, contention, rebellion.'}"
"ἐπισυντρέχω",1,"G19980","{'brief': 'I run together to', 'long': 'I run together again.'}"
"φεύγω",15,"G53430","{'brief': 'I flee, escape, shun', 'long': 'I flee, escape, shun.'}"
"τρέχω",17,"G51430","{'brief': 'I run, exercise myself', 'long': 'I run, exercise myself, make progress.'}"
"προτρέχω",2,"G43900","{'brief': 'I outrun', 'long': 'I run before, outrun, run in advance.'}"
"συντρέχω",1,"G49360","{'brief': 'I run with', 'long': 'I run (rush) together, run with.'}"
"προστρέχω",2,"G43700","{'brief': 'I run to', 'long': 'I run to.'}"
"εἰστρέχω",1,"G15320","{'brief': 'I run in', 'long': 'I run in, run into.'}"
"κατατρέχω",1,"G27010","{'brief': 'I run down', 'long': 'I run down.'}"
"ὑποτρέχω",1,"G52950","{'brief': 'I run under shelter of', 'long': 'I run under shelter of.'}"
"γλῶσσα",50,"G11000","{'brief': 'the tongue, a language, nation', 'long': 'the tongue, a language, a nation (usually distinguished by their speech).'}"
"ἄβυσσος",9,"G00120","{'brief': 'the abyss, the unfathomable depth', 'long': 'the abyss, unfathomable depth, an especially Jewish conception, the home of the dead and of evil spirits.'}"
"ὀδυνάω",2,"G36000","{'brief': 'I torment, pain', 'long': 'I torment, pain; mid. and pass: I am tormented, pained; I suffer acute pain, physical or mental.'}"
"συνοχή",1,"G49280","{'brief': 'distress, anguish', 'long': 'distress, anguish, anxiety.'}"
"πανοπλία",3,"G38330","{'brief': 'complete armor', 'long': 'complete armor, panoply.'}"
"ὅπλον",6,"G36960","{'brief': 'an instrument, arms, weapons', 'long': 'an instrument; plur: arms, weapons.'}"
"ἐκδικέω",6,"G15560","{'brief': 'I give justice over, defend, avenge, vindicate', 'long': 'I give justice over, defend, avenge, vindicate.'}"
"ἐκδίκησις",9,"G15570","{'brief': 'a defense, vengeance, full punishment', 'long': '(a) a defense, avenging, vindication, vengeance, (b) full (complete) punishment.'}"
"ἔκδικος",2,"G15580","{'brief': 'avenging, an avenger', 'long': 'avenging, subst: an avenger (the word occurs frequently in the sense of a special advocate [champion] of a city).'}"
"δοχή",2,"G14030","{'brief': 'a reception, party', 'long': 'a feast, banquet, reception.'}"
"στεῖρος",4,"G47230","{'brief': 'barren', 'long': 'barren.'}"
"μήν",19,"G33760","{'brief': 'a month', 'long': 'a (lunar) month.'}"
"πρῶτος",15,"G44130","{'brief': 'first, before', 'long': 'first, before, principal, most important.'}"
"πολίτης",4,"G41770","{'brief': 'a citizen', 'long': 'a citizen, fellow-citizen.'}"
"πολιτεία",2,"G41740","{'brief': 'citizen body, citizenship', 'long': '(a) commonwealth, polity; citizen body, (b) (the Roman) citizenship, citizen-rights, franchise.'}"
"πολιτεύω",1,"G41760","{'brief': 'I live the life of a citizen', 'long': 'I live the life of a citizen, live.'}"
"συνπολίτης",1,"G48470","{'brief': 'a fellow citizen', 'long': 'a fellow citizen.'}"
"πολίτευμα",1,"G41750","{'brief': 'a state, commonwealth', 'long': 'a state, commonwealth.'}"
"μέτοχος",3,"G33530","{'brief': 'a sharer, partner', 'long': 'a sharer, partner, associate.'}"
"συνεργός",12,"G49040","{'brief': 'a fellow worker', 'long': 'a fellow worker, associate, helper.'}"
"ὁμιλία",1,"G36570","{'brief': 'intercourse, companionship, conversation', 'long': 'intercourse, companionship, conversation, association.'}"
"βοῦς",8,"G10160","{'brief': 'an ox', 'long': 'an ox, cow, bull.'}"
"μόσχος",6,"G34480","{'brief': 'a calf', 'long': 'a calf, heifer, young bull.'}"
"θρέμμα",1,"G23530","{'brief': 'cattle', 'long': '(lit: a nursling, hence probably) plur: cattle.'}"
"μοσχοποιέω",1,"G34470","{'brief': 'I make a model of a calf', 'long': 'I make an image of a calf.'}"
"ταῦρος",1,"G50220","{'brief': 'a bull, an ox', 'long': 'a bull, an ox.'}"
"κακοῦργος",4,"G25570","{'brief': 'a criminal', 'long': '(lit: an evil-worker), a criminal.'}"
"ῥᾳδιούργημα",1,"G44670","{'brief': 'an act of villainy', 'long': 'a careless action, an act of villainy.'}"
"δόγμα",5,"G13780","{'brief': 'a decree, edict, ordinance', 'long': 'a decree, edict, ordinance.'}"
"δοκιμάζω",4,"G13810","{'brief': 'I put to the test, prove, examine', 'long': 'I put to the test, prove, examine; I distinguish by testing, approve after testing; I am fit.'}"
"ἀνακρίνω",15,"G03500","{'brief': 'I examine, inquire into', 'long': 'I examine, inquire into, investigate, question.'}"
"διακρίνω",2,"G12520","{'brief': 'I distinguish, discern, doubt, hesitate', 'long': 'I separate, distinguish, discern one thing from another; I doubt, hesitate, waver.'}"
"διάκρισις",3,"G12530","{'brief': 'distinguishing, deciding, passing sentence on', 'long': 'distinguishing; hence: deciding, passing sentence on; the act of judgment, discernment.'}"
"ἀπειθής",6,"G05450","{'brief': 'unbelieving, disobedient', 'long': 'unbelieving, disobedient, who will not be persuaded.'}"
"ἀπειθέω",13,"G05440","{'brief': 'I disobey, rebel, am disloyal', 'long': 'I disobey, rebel, am disloyal, refuse conformity.'}"
"παρακοή",3,"G38760","{'brief': 'disobedience', 'long': 'disobedience, imperfect hearing.'}"
"ἀπείθεια",6,"G05430","{'brief': 'willful unbelief, obstinacy, disobedience', 'long': 'willful unbelief, obstinacy, disobedience.'}"
"πατριά",2,"G39650","{'brief': 'a family, tribe', 'long': 'lineage, ancestry; a family, tribe.'}"
"πρωτότοκος",8,"G44160","{'brief': 'first-born', 'long': 'first-born, eldest.'}"
"ἀλλογενής",1,"G02410","{'brief': 'of another nation, a foreigner', 'long': 'of another nation, a foreigner.'}"
"ἀλλότριος",6,"G02450","{'brief': 'belonging to another person, foreign', 'long': 'belonging to another person, belonging to others, foreign, strange.'}"
"πάροικος",1,"G39410","{'brief': 'a stranger, foreigner', 'long': 'foreign, alien, subst: a foreigner, sojourner.'}"
"ἔξω",63,"G18540","{'brief': 'without, outside', 'long': 'without, outside.'}"
"κέρας",11,"G27680","{'brief': 'a horn', 'long': '(a) a horn, (b) a horn-like projection at the corner of an altar, (c) a horn as a symbol of power.'}"
"θυμιάω",1,"G23700","{'brief': 'I burn incense', 'long': 'I burn incense.'}"
"θυμίαμα",6,"G23680","{'brief': 'incense', 'long': 'incense.'}"
"θυμιατήριον",1,"G23690","{'brief': 'altar of incense', 'long': '(ordinarily: censer, but) either the altar of incense, or the shovel, on which the high-priest poured the coals, when he entered the Holy of Holies on the Day of Atonement.'}"
"μεριστής",1,"G33120","{'brief': 'a divider, distributor', 'long': 'a divider, partitioner, distributor.'}"
"μεσίτης",6,"G33160","{'brief': 'a mediator, go-between', 'long': '(a) a mediator, intermediary, (b) a go-between, arbiter, agent of something good.'}"
"εὐγενής",2,"G21040","{'brief': 'of noble birth, noble', 'long': '(a) of noble birth, of high birth, (b) noble in nature.'}"
"εὐγενέστερος",1,"G21037","{'brief': 'Eubulus', 'long': 'Eubulus, a Christian with Paul in Rome.'}"
"δικαίωμα",8,"G13450","{'brief': 'a thing pronounced to be just', 'long': 'a thing pronounced (by God) to be righteous (just, the right); or the restoration of a criminal, a fresh chance given him; a righteous deed, an instance of perfect righteousness.'}"
"προσκαρτέρησις",1,"G43430","{'brief': 'perseverance', 'long': 'perseverance.'}"
